date,open,high,low,close,pre_close,change,pct_chg,volume_hands,volume_shares,amount_thousand_yuan,raw_open,raw_high,raw_low,raw_close,raw_pre_close,raw_change,raw_pct_chg,adj_factor
20260304,4.18,4.23,4.13,4.21,4.19,0.02,0.4773,2507493.77,250749377.0,1052399.256,4.18,4.23,4.13,4.21,4.19,0.02,0.4773,1.0
20260305,4.22,4.27,4.21,4.25,4.21,0.04,0.9501,2440210.14,244021014.0,1034551.391,4.22,4.27,4.21,4.25,4.21,0.04,0.9501,1.0
20260306,4.25,4.29,4.22,4.27,4.25,0.02,0.4706,1937684.29,193768429.0,825298.914,4.25,4.29,4.22,4.27,4.25,0.02,0.4706,1.0
20260309,4.29,4.38,4.27,4.33,4.27,0.06,1.4052,4054231.54,405423154.0,1757455.117,4.29,4.38,4.27,4.33,4.27,0.06,1.4052,1.0
20260310,4.3,4.4,4.27,4.36,4.33,0.03,0.6928,3346805.78,334680578.0,1452758.577,4.3,4.4,4.27,4.36,4.33,0.03,0.6928,1.0
20260311,4.36,4.5,4.31,4.49,4.36,0.13,2.9817,6144834.82,614483482.0,2725196.724,4.36,4.5,4.31,4.49,4.36,0.13,2.9817,1.0
20260312,4.51,4.52,4.42,4.49,4.49,0.0,0.0,5558763.21,555876321.0,2488887.591,4.51,4.52,4.42,4.49,4.49,0.0,0.0,1.0
20260313,4.49,4.52,4.42,4.43,4.49,-0.06,-1.3363,5027613.33,502761333.0,2243513.246,4.49,4.52,4.42,4.43,4.49,-0.06,-1.3363,1.0
20260316,4.43,4.47,4.34,4.36,4.43,-0.07,-1.5801,3647784.96,364778496.0,1599139.374,4.43,4.47,4.34,4.36,4.43,-0.07,-1.5801,1.0
20260317,4.34,4.4,4.31,4.34,4.36,-0.02,-0.4587,2845736.94,284573694.0,1240249.147,4.34,4.4,4.31,4.34,4.36,-0.02,-0.4587,1.0
20260318,4.33,4.39,4.27,4.3,4.34,-0.04,-0.9217,2826027.61,282602761.0,1219470.799,4.33,4.39,4.27,4.3,4.34,-0.04,-0.9217,1.0
20260319,4.29,4.35,4.28,4.32,4.3,0.02,0.4651,2613054.93,261305493.00000003,1129307.282,4.29,4.35,4.28,4.32,4.3,0.02,0.4651,1.0
20260320,4.32,4.4,4.3,4.33,4.32,0.01,0.2315,3066820.61,306682061.0,1335141.411,4.32,4.4,4.3,4.33,4.32,0.01,0.2315,1.0
20260323,4.3,4.39,4.23,4.3,4.33,-0.03,-0.6928,4250341.27,425034126.99999994,1839125.187,4.3,4.39,4.23,4.3,4.33,-0.03,-0.6928,1.0
20260324,4.32,4.45,4.29,4.44,4.3,0.14,3.2558,4456909.73,445690973.00000006,1953353.146,4.32,4.45,4.29,4.44,4.3,0.14,3.2558,1.0
20260325,4.44,4.67,4.38,4.56,4.44,0.12,2.7027,6578079.75,657807975.0,2992450.25,4.44,4.67,4.38,4.56,4.44,0.12,2.7027,1.0
20260326,4.55,4.56,4.44,4.5,4.56,-0.06,-1.3158,4176871.47,417687147.0,1873123.812,4.55,4.56,4.44,4.5,4.56,-0.06,-1.3158,1.0
20260327,4.44,4.48,4.41,4.44,4.5,-0.06,-1.3333,3025448.7,302544870.0,1343113.285,4.44,4.48,4.41,4.44,4.5,-0.06,-1.3333,1.0
20260330,4.41,4.44,4.33,4.39,4.44,-0.05,-1.1261,2488106.72,248810672.00000003,1088756.307,4.41,4.44,4.33,4.39,4.44,-0.05,-1.1261,1.0
20260331,4.37,4.39,4.26,4.26,4.39,-0.13,-2.9613,2662107.42,266210742.0,1149288.94,4.37,4.39,4.26,4.26,4.39,-0.13,-2.9613,1.0
20260401,4.22,4.25,4.15,4.18,4.26,-0.08,-1.8779,4030112.01,403011201.0,1684670.208,4.22,4.25,4.15,4.18,4.26,-0.08,-1.8779,1.0
20260402,4.16,4.2,4.14,4.18,4.18,0.0,0.0,1967579.57,196757957.0,819340.565,4.16,4.2,4.14,4.18,4.18,0.0,0.0,1.0
20260403,4.17,4.18,4.09,4.09,4.18,-0.09,-2.1531,1737274.0,173727400.0,715708.869,4.17,4.18,4.09,4.09,4.18,-0.09,-2.1531,1.0
20260407,4.08,4.12,4.07,4.09,4.09,0.0,0.0,1118079.8,111807980.0,457928.434,4.08,4.12,4.07,4.09,4.09,0.0,0.0,1.0
20260408,4.11,4.13,4.1,4.13,4.09,0.04,0.978,1561163.92,156116392.0,642723.062,4.11,4.13,4.1,4.13,4.09,0.04,0.978,1.0
20260409,4.11,4.12,4.08,4.1,4.13,-0.03,-0.7264,1224200.0,122420000.0,501077.737,4.11,4.12,4.08,4.1,4.13,-0.03,-0.7264,1.0
20260410,4.1,4.11,4.09,4.11,4.1,0.01,0.2439,1129933.84,112993384.00000001,463055.611,4.1,4.11,4.09,4.11,4.1,0.01,0.2439,1.0
20260413,4.1,4.12,4.09,4.11,4.11,0.0,0.0,934736.63,93473663.0,383449.216,4.1,4.12,4.09,4.11,4.11,0.0,0.0,1.0
20260414,4.12,4.14,4.09,4.12,4.11,0.01,0.2433,1072491.96,107249196.0,440464.518,4.12,4.14,4.09,4.12,4.11,0.01,0.2433,1.0
20260415,4.12,4.12,4.1,4.11,4.12,-0.01,-0.2427,910485.0,91048500.0,374056.689,4.12,4.12,4.1,4.11,4.12,-0.01,-0.2427,1.0
20260416,4.11,4.12,4.09,4.1,4.11,-0.01,-0.2433,974881.84,97488184.0,400023.872,4.11,4.12,4.09,4.1,4.11,-0.01,-0.2433,1.0
20260417,4.1,4.11,4.08,4.1,4.1,0.0,0.0,1352610.46,135261046.0,553590.578,4.1,4.11,4.08,4.1,4.1,0.0,0.0,1.0
20260420,4.1,4.1,4.08,4.09,4.1,-0.01,-0.2439,844777.74,84477774.0,345643.663,4.1,4.1,4.08,4.09,4.1,-0.01,-0.2439,1.0
20260421,4.1,4.13,4.08,4.12,4.09,0.03,0.7335,1402266.95,140226695.0,575559.363,4.1,4.13,4.08,4.12,4.09,0.03,0.7335,1.0
20260422,4.11,4.12,4.09,4.09,4.12,-0.03,-0.7282,1265759.28,126575928.0,518957.609,4.11,4.12,4.09,4.09,4.12,-0.03,-0.7282,1.0
20260423,4.1,4.16,4.09,4.15,4.09,0.06,1.467,2226690.4,222669040.0,918428.8,4.1,4.16,4.09,4.15,4.09,0.06,1.467,1.0
20260424,4.15,4.16,4.1,4.11,4.15,-0.04,-0.9639,1322656.54,132265654.0,544986.135,4.15,4.16,4.1,4.11,4.15,-0.04,-0.9639,1.0
20260427,4.1,4.11,4.09,4.1,4.11,-0.01,-0.2433,1036821.82,103682182.0,424987.442,4.1,4.11,4.09,4.1,4.11,-0.01,-0.2433,1.0
20260428,4.1,4.11,4.08,4.1,4.1,0.0,0.0,1260041.44,126004144.0,515514.819,4.1,4.11,4.08,4.1,4.1,0.0,0.0,1.0
20260429,4.09,4.11,4.08,4.1,4.1,0.0,0.0,980557.01,98055701.0,402027.776,4.09,4.11,4.08,4.1,4.1,0.0,0.0,1.0
20260430,4.08,4.1,4.07,4.09,4.1,-0.01,-0.2439,1379619.95,137961995.0,563554.075,4.08,4.1,4.07,4.09,4.1,-0.01,-0.2439,1.0
20260506,4.09,4.11,4.09,4.11,4.09,0.02,0.489,1189500.55,118950055.0,488018.879,4.09,4.11,4.09,4.11,4.09,0.02,0.489,1.0
20260507,4.11,4.15,4.1,4.13,4.11,0.02,0.4866,1929229.6,192922960.0,796526.267,4.11,4.15,4.1,4.13,4.11,0.02,0.4866,1.0
20260508,4.14,4.23,4.13,4.16,4.13,0.03,0.7264,2314031.48,231403148.0,966587.561,4.14,4.23,4.13,4.16,4.13,0.03,0.7264,1.0
20260511,4.19,4.2,4.15,4.17,4.16,0.01,0.2404,1977915.47,197791547.0,825636.813,4.19,4.2,4.15,4.17,4.16,0.01,0.2404,1.0
20260512,4.17,4.21,4.15,4.2,4.17,0.03,0.7194,2182256.3,218225629.99999997,913702.966,4.17,4.21,4.15,4.2,4.17,0.03,0.7194,1.0
20260513,4.19,4.29,4.18,4.26,4.2,0.06,1.4286,2908937.9,290893790.0,1236747.162,4.19,4.29,4.18,4.26,4.2,0.06,1.4286,1.0
20260514,4.26,4.28,4.15,4.16,4.26,-0.1,-2.3474,2523674.51,252367450.99999997,1063337.473,4.26,4.28,4.15,4.16,4.26,-0.1,-2.3474,1.0
20260515,4.15,4.16,4.11,4.11,4.16,-0.05,-1.2019,1870802.28,187080228.0,771997.767,4.15,4.16,4.11,4.11,4.16,-0.05,-1.2019,1.0
20260518,4.11,4.16,4.1,4.14,4.11,0.03,0.7299,1548695.74,154869574.0,639636.829,4.11,4.16,4.1,4.14,4.11,0.03,0.7299,1.0
20260519,4.13,4.22,4.12,4.2,4.14,0.06,1.4493,1845770.81,184577081.0,771614.192,4.13,4.22,4.12,4.2,4.14,0.06,1.4493,1.0
20260520,4.19,4.2,4.11,4.12,4.2,-0.08,-1.9048,1734234.19,173423419.0,716909.053,4.19,4.2,4.11,4.12,4.2,-0.08,-1.9048,1.0
20260521,4.12,4.15,4.08,4.09,4.12,-0.03,-0.7282,1610921.83,161092183.0,663395.811,4.12,4.15,4.08,4.09,4.12,-0.03,-0.7282,1.0
20260522,4.09,4.12,4.08,4.11,4.09,0.02,0.489,1113176.32,111317632.0,456546.814,4.09,4.12,4.08,4.11,4.09,0.02,0.489,1.0
20260525,4.11,4.13,4.1,4.12,4.11,0.01,0.2433,1026134.46,102613446.0,422233.615,4.11,4.13,4.1,4.12,4.11,0.01,0.2433,1.0
20260526,4.11,4.12,4.08,4.11,4.12,-0.01,-0.2427,1213017.65,121301764.99999999,496901.421,4.11,4.12,4.08,4.11,4.12,-0.01,-0.2427,1.0
20260527,4.1,4.1,4.08,4.08,4.11,-0.03,-0.7299,1345851.31,134585131.0,550012.781,4.1,4.1,4.08,4.08,4.11,-0.03,-0.7299,1.0
20260528,4.08,4.16,4.07,4.15,4.08,0.07,1.7157,2212612.55,221261254.99999997,912874.066,4.08,4.16,4.07,4.15,4.08,0.07,1.7157,1.0
20260529,4.14,4.2,4.12,4.17,4.15,0.02,0.4819,2918474.08,291847408.0,1218694.526,4.14,4.2,4.12,4.17,4.15,0.02,0.4819,1.0
20260601,4.25,4.43,4.25,4.38,4.17,0.21,5.036,6133770.27,613377027.0,2658467.127,4.25,4.43,4.25,4.38,4.17,0.21,5.036,1.0
20260602,4.33,4.37,4.27,4.32,4.38,-0.06,-1.3699,3303973.07,330397307.0,1427404.94,4.33,4.37,4.27,4.32,4.38,-0.06,-1.3699,1.0
20260603,4.29,4.32,4.22,4.29,4.32,-0.03,-0.6944,3071485.77,307148577.0,1311305.554,4.29,4.32,4.22,4.29,4.32,-0.03,-0.6944,1.0
20260604,4.27,4.35,4.25,4.3,4.29,0.01,0.2331,2324403.65,232440365.0,1001450.744,4.27,4.35,4.25,4.3,4.29,0.01,0.2331,1.0
20260605,4.31,4.34,4.18,4.21,4.3,-0.09,-2.093,2436827.33,243682733.0,1034088.967,4.31,4.34,4.18,4.21,4.3,-0.09,-2.093,1.0
20260608,4.17,4.18,4.1,4.12,4.21,-0.09,-2.1378,2034715.38,203471538.0,840393.978,4.17,4.18,4.1,4.12,4.21,-0.09,-2.1378,1.0
20260609,4.12,4.14,4.09,4.13,4.12,0.01,0.2427,1377928.22,137792822.0,567154.896,4.12,4.14,4.09,4.13,4.12,0.01,0.2427,1.0
20260610,4.11,4.13,4.09,4.11,4.13,-0.02,-0.4843,1331339.27,133133927.0,547162.507,4.11,4.13,4.09,4.11,4.13,-0.02,-0.4843,1.0
20260611,4.1,4.21,4.1,4.16,4.11,0.05,1.2165,2469896.03,246989602.99999997,1027704.524,4.1,4.21,4.1,4.16,4.11,0.05,1.2165,1.0
20260612,4.15,4.27,4.15,4.18,4.16,0.02,0.4808,4180305.51,418030551.0,1765454.391,4.15,4.27,4.15,4.18,4.16,0.02,0.4808,1.0
20260615,4.2,4.26,4.17,4.18,4.18,0.0,0.0,2150499.46,215049946.0,905928.32,4.2,4.26,4.17,4.18,4.18,0.0,0.0,1.0
20260616,4.17,4.21,4.11,4.12,4.18,-0.06,-1.4354,1738115.78,173811578.0,721309.804,4.17,4.21,4.11,4.12,4.18,-0.06,-1.4354,1.0
20260617,4.12,4.13,4.1,4.13,4.12,0.01,0.2427,1341202.19,134120219.0,551828.449,4.12,4.13,4.1,4.13,4.12,0.01,0.2427,1.0
20260618,4.12,4.12,4.07,4.07,4.13,-0.06,-1.4528,2342017.33,234201733.0,956742.403,4.12,4.12,4.07,4.07,4.13,-0.06,-1.4528,1.0
20260622,4.07,4.08,3.96,4.04,4.07,-0.03,-0.7371,2133095.21,213309521.0,854685.832,4.07,4.08,3.96,4.04,4.07,-0.03,-0.7371,1.0
20260623,4.02,4.06,3.99,4.0,4.04,-0.04,-0.9901,1223412.34,122341234.00000001,491515.11,4.02,4.06,3.99,4.0,4.04,-0.04,-0.9901,1.0
20260624,4.0,4.0,3.92,3.92,4.0,-0.08,-2.0,1511626.97,151162697.0,597221.586,4.0,4.0,3.92,3.92,4.0,-0.08,-2.0,1.0
20260625,3.89,3.9,3.75,3.75,3.92,-0.17,-4.3367,2151402.4,215140240.0,814071.927,3.89,3.9,3.75,3.75,3.92,-0.17,-4.3367,1.0
20260626,3.77,3.81,3.75,3.78,3.75,0.03,0.8,1460270.14,146027014.0,552393.958,3.77,3.81,3.75,3.78,3.75,0.03,0.8,1.0
20260629,3.78,3.78,3.65,3.73,3.78,-0.05,-1.3228,1328111.12,132811112.00000001,493124.963,3.78,3.78,3.65,3.73,3.78,-0.05,-1.3228,1.0
20260630,3.72,3.73,3.68,3.71,3.73,-0.02,-0.5362,1091825.99,109182599.0,403968.539,3.72,3.73,3.68,3.71,3.73,-0.02,-0.5362,1.0
20260701,3.7,3.76,3.69,3.76,3.71,0.05,1.3477,1013986.69,101398669.0,378386.429,3.7,3.76,3.69,3.76,3.71,0.05,1.3477,1.0
20260702,3.76,3.81,3.74,3.76,3.76,0.0,0.0,1110728.55,111072855.0,418619.434,3.76,3.81,3.74,3.76,3.76,0.0,0.0,1.0
20260703,3.76,3.79,3.74,3.77,3.76,0.01,0.266,829619.0,82961900.0,312241.356,3.76,3.79,3.74,3.77,3.76,0.01,0.266,1.0
